1002498,13
1002513,5
1002534,5
1002561,12
1002581,4
1002589,8
1002606,7
1002640,9
1002660,3
1002686,8
1002717,7
1002754,16
1002771,17
1002801,4
1002803,8
1002813,1
1002881,2
1002886,13
1002986,10
1002997,5
1003055,7
1003056,8
1003057,2
1003090,19
1003104,5
1003123,16
1003143,16
1003159,1
1003192,19
1003210,11
1003213,7
1003217,7
1003227,1
1003235,9
1003258,26
1003261,17
1003269,21
1003297,29
1003307,8
1003323,2
1003358,12
1003391,29
1003424,21
1003432,29
1003458,5
1003473,4
1003547,5
1003551,20
1003553,5
1003556,10
1003564,7
1003595,14
1003624,24
1003631,21
1003687,7
1003694,31
1003695,2
1003704,5
1003713,7
1003833,9
1003915,3
1003949,19
1003972,15
1004005,29
1004048,1
1004071,1
1004075,3
1004098,2
1004111,12
1004115,22
1004123,5
1004136,12
1004142,1
1004148,1
1004187,4
1004231,17
1004304,1
1004354,10
1004358,4
1004372,8
1004417,7
1004445,2
1004492,11
1004507,15
1004517,7
1004525,1
1004543,8
1004589,6
1004613,27
1004618,5
1004625,16
1004642,17
1004644,32
1004651,28
1004675,5
1004682,21
1004722,17
1004737,21
1004804,6
1004842,3
1004909,28
1004910,13
1004922,5
1004950,8
1005001,9
1005061,3
1005091,7
1005112,5
1005153,5
1005164,3
1005166,4
1005229,16
1005248,8
1005249,1
1005265,18
1005293,2
1005312,1
1005324,13
1005358,1
1005372,7
1005392,27
1005411,12
1005412,3
1005448,14
1005487,10
1005538,9
1005554,15
1005573,10
1005602,2
1005626,2
1005629,10
1005640,11
1005652,15
1005698,5
1005751,21
1005754,12
1005785,4
1005816,2
1005847,8
1005849,6
1005976,3
1005994,13
1006007,3
1006018,12
1006069,5
1006076,11
1006141,8
1006189,11
1006208,18
1006297,10
1006311,19
1006312,8
1006362,4
1006363,5
1006374,11
1006480,22
1006489,7
1006518,3
1006585,2
1006615,9
1006643,12
1006688,12
1006690,3
1006713,3
1006782,12
1006791,1
1006891,26
1006925,12
1006926,4
1006947,24
1006951,5
1007013,7
1007055,7
1007074,16
1007079,24
1007080,20
1007111,15
1007120,14
1007141,14
1007202,1
1007221,19
1007237,3
1007255,2
1007260,3
1007262,7
1007315,24
1007358,19
1007379,17
1007394,12
1007402,19
1007410,3
1007413,5
1007415,14
1007441,5
1007474,8
1007550,6
1007620,3
1007654,7
1007700,8
1007718,3
1007730,25
1007754,14
1007767,10
1007769,16
1007838,7
1007925,12
1007933,6
1007944,17
1007958,14
1007973,27
1007997,4
1008021,1
1008044,8
1008064,3
1008088,8
1008165,29
1008188,10
1008206,5
1008246,3
1008265,2
1008360,7
1008413,2
1008423,14
1008434,3
1008486,7
1008507,5
1008527,1
1008553,10
1008568,20
1008621,1
1008624,11
1008627,11
1008640,7
1008649,22
1008680,15
1008698,6
1008724,11
1008732,6
1008757,7
1008769,13
1008806,12
1008848,3
1008853,17
1008856,8
1008866,16
1008883,14
1008897,4
1008914,5
1008921,5
1008927,5
1009106,7
1009166,19
1009185,11
1009266,23
1009272,5
1009308,19
1009334,3
1009412,14
1009446,14
1009449,13
1009463,10
1009472,7
1009487,6
1009534,6
1009551,11
1009556,14
1009572,7
1009578,6
1009613,5
1009629,27
1009640,12
1009641,17
1009642,3
1009684,12
1009730,7
1009731,18
1009733,10
1009735,26
1009764,15
1009786,13
1009794,6
1009846,4
1009898,5
1009901,13
1009922,4
1009931,3
1009965,15
1009983,7
1010093,26
1010112,6
1010152,2
1010173,8
1010208,23
1010213,3
1010219,14
1010269,5
1010327,13
1010332,6
1010336,4
1010392,19
1010393,3
1010434,9
1010455,1
1010490,3
1010504,18
1010536,1
1010544,28
1010624,1
1010627,3
1010629,39
1010680,30
1010692,5
1010704,7
1010742,34
1010751,21
1010796,10
1010803,11
1010832,3
1010838,3
1010871,8
1010917,18
1010929,2
1010945,29
1010956,4
1010964,21
1010969,8
1010989,4
1011025,7
1011049,19
1011050,8
1011077,2
1011103,1
1011124,6
1011136,36
1011151,10
1011152,6
1011157,10
1011158,7
1011208,4
1011238,15
1011273,11
1011281,2
1011289,1
1011298,5
1011303,9
1011405,2
1011440,7
1011453,7
1011468,5
1011470,15
1011502,9
1011563,8
1011571,4
1011575,14
1011585,7
1011589,8
1011600,27
1011631,2
1011646,30
1011649,10
1011677,16
1011678,13
1011681,3
1011691,19
1011707,9
1011722,3
1011781,5
1011809,20
1011830,1
1011846,27
1011860,4
1011917,24
1011957,2
1012014,5
1012053,13
1012056,17
1012079,7
1012130,10
1012137,6
1012152,15
1012163,5
1012180,1
1012214,15
1012298,10
1012304,8
1012325,3
1012382,2
1012402,3
1012415,4
1012430,11
1012471,5
1012476,8
1012487,12
1012488,2
1012560,14
1012589,1
1012590,19
1012592,7
1012608,3
1012635,8
1012648,3
1012689,11
1012710,8
1012771,22
1012772,12
1012776,6
1012783,6
1012802,8
1012807,4
1012833,3
1012853,2
1012858,12
1012891,9
1012944,5
1013005,11
1013043,3
1013054,1
1013080,4
1013128,6
1013228,12
1013239,10
1013257,14
1013273,11
1013315,4
1013334,17
1013342,2
1013353,5
1013383,3
1013390,4
1013404,15
1013457,11
1013492,3
1013509,3
1013528,20
1013549,22
1013582,4
1013618,8
1013629,7
1013655,8
1013666,17
1013742,6
1013746,14
1013763,4
1013793,8
1013830,2
1013845,4
1013853,5
1013859,3
1013862,1
1013872,5
1013881,4
1013892,4
1013921,1
1013957,19
1014000,11
1014048,1
1014083,15
1014091,4
1014112,4
1014131,13
1014147,14
1014150,6
1014183,11
1014185,28
1014201,2
1014215,10
1014225,8
1014235,23
1014253,15
1014278,1
1014282,23
1014290,18
1014295,13
1014346,12
1014416,17
1014478,14
1014526,7
1014550,11
1014567,1
1014679,7
1014712,2
1014716,19
1014724,6
1014755,20
1014758,8
1014774,6
1014776,3
1014839,19
1014843,44
1014848,15
1014860,11
1014906,9
1014914,18
1014928,13
1014935,16
1015024,9
1015050,7
1015075,7
1015080,14
1015093,22
1015098,7
1015135,3
1015146,18
1015208,7
1015219,13
1015221,4
1015223,7
1015263,16
1015302,11
1015310,15
1015351,8
1015425,4
1015429,4
1015433,11
1015520,8
1015564,2
1015593,12
1015619,6
1015627,10
1015670,48
1015684,9
1015703,13
1015739,4
1015769,2
1015816,5
1015868,14
1015988,8
1015989,4
1016040,21
1016109,20
1016135,13
1016152,7
1016168,14
1016181,10
1016198,8
1016218,6
1016261,5
1016301,12
1016326,12
1016329,12
1016348,8
1016376,2
1016393,12
1016414,8
1016456,4
1016462,10
1016480,6
1016482,9
1016483,18
1016522,20
1016546,1
1016563,5
1016625,14
1016630,13
1016640,25
1016654,29
1016678,19
1016744,7
1016772,6
1016852,1
1016854,15
1016860,3
1016866,57
1016867,7
1016943,12
1016945,11
1016982,12
1017052,5
1017070,8
1017075,14
1017137,9
1017184,11
1017199,34
1017255,21
1017272,30
1017330,10
1017443,3
1017446,6
1017458,6
1017501,5
1017506,4
1017508,13
1017545,9
1017548,11
1017564,5
1017612,3
1017659,17
1017674,13
1017699,8
1017704,6
1017914,10
1017916,13
1017918,2
1017928,10
1017945,1
1017947,6
1017996,1
1018002,2
1018018,19
1018063,24
1018067,2
1018076,11
1018135,14
1018145,5
1018151,8
1018206,19
1018207,5
1018239,3
1018281,10
1018282,15
1018316,14
1018328,10
1018389,3
1018407,8
1018425,11
1018476,16
1018478,9
1018495,2
1018518,15
1018521,10
1018539,8
1018548,4
1018663,15
1018676,12
1018712,34
1018714,9
1018716,2
1018717,4
1018722,5
1018753,15
1018786,4
1018802,6
1018818,12
1018822,5
1018875,14
1018926,12
1018949,1
1018987,14
1018998,10
1019081,8
1019082,7
1019114,19
1019117,6
1019120,6
1019166,23
1019171,7
1019208,9
1019272,2
1019315,5
1019321,8
1019333,14
1019341,8
1019350,7
1019432,9
1019446,9
1019470,13
1019539,5
1019543,7
1019553,4
1019563,23
1019661,7
1019692,6
1019699,7
1019700,2
1019704,42
1019706,13
1019715,13
1019719,16
1019737,20
1019753,8
1019783,2
1019795,5
1019803,4
1019810,16
1019849,5
1019879,1
1019903,16
1019980,29
1019981,6
1019986,4
1020001,24
1020017,33
1020034,1
1020042,19
1020045,5
1020046,4
1020060,8
1020065,34
1020085,10
1020089,17
1020159,6
1020168,9
1020176,4
1020181,2
1020185,6
1020200,2
1020368,7
1020377,11
1020402,17
1020449,24
1020484,11
1020603,11
1020610,4
1020619,15
1020627,5
1020640,6
1020675,7
1020680,23
1020736,2
1020737,22
1020801,16
1020820,16
1020825,10
1020847,3
1020858,16
1020923,21
1020935,4
1020939,14
1020946,18
1020947,16
1020983,5
1020989,8
1021024,19
1021028,17
1021057,9
1021099,4
1021141,10
1021175,15
1021177,3
1021185,4
1021196,8
1021198,10
1021219,1
1021253,3
1021278,12
1021329,5
1021333,6
1021343,10
1021390,8
1021405,2
1021431,7
1021436,3
1021443,16
1021450,8
1021451,13
1021470,7
1021481,42
1021523,17
1021543,7
1021592,30
1021600,6
1021620,2
1021637,11
1021638,8
1021679,28
1021685,9
1021691,5
1021697,9
1021731,3
1021734,1
1021747,4
1021760,7
1021819,10
1021839,13
1021857,3
1021868,21
1021899,9
1021926,17
1021929,8
1021969,2
1022012,13
1022063,10
1022064,4
1022076,14
1022092,11
1022147,8
1022183,2
1022184,13
1022196,4
1022227,2
1022230,4
1022232,21
1022255,16
1022258,15
1022274,1
1022312,13
1022372,8
1022418,4
1022427,6
1022453,3
1022467,11
1022469,7
1022486,6
1022487,20
1022558,4
1022608,4
1022611,12
1022618,14
1022622,5
1022641,1
1022650,3
1022662,4
1022693,12
1022737,8
1022749,3
1022783,6
1022814,15
1022834,9
1022862,12
1022866,8
1022871,9
1022881,3
1022934,8
1022941,6
1022951,1
1022964,28
1022993,22
1022994,4
1023007,5
1023013,6
1023020,14
1023041,1
1023043,9
1023085,28
1023109,4
1023228,7
1023241,15
1023267,22
1023277,8
1023286,4
1023321,9
1023459,8
1023464,4
1023487,22
1023515,6
1023548,4
1023590,1
1023631,15
1023679,22
1023790,6
1023798,5
1023806,18
1023898,3
1023935,9
1023945,3
1023988,4
1024066,5
1024070,3
1024072,37
1024073,1
1024093,6
1024120,10
1024130,8
1024181,14
1024215,4
1024251,32
1024266,17
1024270,3
1024277,12
1024288,16
1024299,2
1024301,8
1024332,16
1024337,1
1024382,25
1024392,9
1024397,21
1024430,6
1024446,1
1024502,6
1024510,8
1024515,15
1024549,7
1024556,4
1024562,21
1024573,2
1024578,14
1024622,1
1024638,7
1024723,6
1024756,5
1024769,8
1024795,5
1024820,21
1024887,3
1024987,21
1025007,3
1025108,13
1025123,10
1025181,4
1025193,14
1025204,27
1025235,7
1025239,9
1025260,14
1025308,9
1025325,2
1025427,1
1025444,5
1025449,22
1025456,8
1025560,13
1025582,47
1025614,19
1025654,2
1025717,3
1025754,6
1025779,16
1025851,3
1025889,28
1025919,15
1025939,1
1025970,12
1025978,1
1025981,16
1025982,16
1026064,59
1026076,5
1026077,6
1026131,7
1026148,14
1026188,27
1026207,8
1026244,10
1026250,14
1026252,17
1026280,2
1026288,27
1026302,13
1026309,2
1026340,16
1026348,21
1026359,8
1026380,7
1026383,6
1026447,9
1026466,32
1026482,10
1026483,14
1026502,5
1026507,3
1026511,17
1026517,8
1026523,6
1026551,5
1026552,11
1026576,13
1026579,7
1026606,2
1026611,8
1026615,10
1026617,9
1026635,6
1026638,23
1026666,4
1026685,26
1026705,4
1026717,4
1026736,1
1026845,4
1026847,10
1026867,6
1026884,1
1026915,1
1026937,11
1026947,14
1026964,8
1026997,14
1026999,8
1027034,6
1027052,7
1027065,19
1027074,4
1027097,14
1027104,17
1027149,21
1027190,20
1027246,14
1027343,5
1027361,11
1027387,14
1027388,9
1027429,2
1027456,1
1027463,33
1027486,4
1027492,1
1027526,15
1027542,3
1027566,15
1027594,17
1027633,20
1027642,10
1027670,16
1027695,6
1027704,5
1027728,5
1027789,20
1027813,7
1027853,5
1027893,1
1027909,7
1028054,11
1028076,7
1028088,12
1028117,3
1028138,3
1028144,3
1028182,2
1028193,20
1028238,2
1028242,18
1028294,12
1028354,9
1028383,13
1028404,13
1028433,12
1028441,1
1028477,3
1028526,10
1028549,3
1028560,16
1028597,5
1028623,4
1028627,8
1028632,29
1028655,10
1028724,11
1028728,3
1028759,10
1028784,5
1028790,25
1028808,6
1028811,9
1028834,9
1028873,10
1028877,8
1028917,14
1028935,9
1028953,7
1028956,9
1028978,15
1029026,5
1029063,9
1029066,6
1029085,22
1029086,4
1029087,7
1029115,11
1029171,8
1029172,16
1029182,8
1029187,16
1029197,1
1029204,2
1029243,15
1029246,6
1029271,1
1029277,13
1029288,6
1029297,13
1029323,6
1029328,16
1029353,14
1029377,6
1029381,14
1029385,12
1029386,6
1029432,3
1029475,6
1029535,44
1029551,29
1029567,30
1029628,7
1029635,3
1029645,13
1029646,11
1029647,23
1029659,8
1029660,13
1029665,7
1029706,11
1029714,18
1029721,7
1029740,15
1029779,9
1029794,17
1029802,13
1029833,18
1029853,28
1029864,11
1029873,7
1029883,13
1029888,5
1029992,10
1030002,23
1030013,3
1030022,5
1030028,21
1030046,8
1030049,18
1030051,1
1030097,6
1030100,2
1030132,12
1030143,16
1030149,20
1030171,20
1030173,8
1030176,19
1030188,4
1030198,8
1030215,14
1030220,32
1030291,5
1030376,26
1030378,4
1030436,1
1030455,3
1030459,18
1030475,14
1030552,11
1030563,1
1030575,30
1030586,5
1030623,14
1030634,18
1030643,4
1030665,10
1030683,7
1030695,28
1030712,2
1030727,10
1030745,3
1030767,8
1030774,21
1030796,8
1030817,1
1030896,9
1030914,20
1031015,10
1031026,15
1031044,3
1031091,12
1031098,7
1031147,5
1031158,14
1031171,2
1031173,13
1031188,20
1031211,17
1031221,63
1031225,2
1031248,19
1031250,14
1031256,2
1031288,12
1031353,37
1031381,1
1031409,4
1031422,20
1031439,19
1031452,3
1031465,3
1031481,5
1031486,5
1031521,9
1031544,10
1031549,3
1031620,12
1031626,25
1031637,8
1031712,22
1031737,25
1031756,38
1031766,7
1031789,2
1031825,7
1031836,16
1031845,2
1031867,10
1031934,28
1031951,9
1032039,12
1032064,7
1032072,16
1032117,11
1032245,14
1032262,24
1032293,6
1032306,16
1032365,7
1032404,17
1032461,7
1032465,11
1032509,15
1032549,13
1032582,2
1032588,17
1032625,11
1032626,31
1032654,14
1032713,11
1032726,10
1032761,13
1032766,7
1032830,7
1032941,6
1032953,6
1032981,2
1032990,10
1033000,19
1033002,7
1033021,11
1033028,6
1033078,2
1033126,6
1033152,6
1033236,4
1033312,37
1033321,6
1033324,2
1033341,14
1033343,2
1033431,3
1033450,7
1033469,5
1033471,24
1033511,17
1033551,10
1033575,8
1033576,30
1033590,1
1033614,11
1033632,11
1033639,26
1033646,46
1033713,2
1033723,19
1033727,49
1033763,7
1033765,19
1033773,5
1033774,10
1033775,2
1033781,10
1033831,24
1033858,10
1033867,9
1033877,12
1033902,20
1033931,7
1033968,15
1033970,8
1034034,16
1034083,11
1034119,2
1034135,3
1034139,20
1034166,3
1034200,2
1034226,3
1034264,11
1034311,6
1034318,25
1034345,12
1034386,14
1034407,9
1034415,14
1034421,7
1034431,6
1034439,22
1034488,24
1034515,12
1034522,6
1034535,11
1034545,4
1034565,11
1034599,7
1034627,32
1034629,23
1034634,8
1034649,10
1034703,2
1034718,5
1034738,9
1034778,7
1034813,25
1034875,24
1034882,11
1035074,22
1035075,32
1035125,8
1035147,4
1035154,12
1035158,31
1035176,12
1035195,6
1035197,12
1035228,13
1035261,5
1035275,2
1035303,4
1035398,1
1035432,5
1035438,6
1035451,4
1035464,19
1035469,4
1035478,8
1035504,4
1035591,16
1035598,12
1035609,12
1035621,12
1035625,7
1035709,30
1035734,7
1035769,8
1035825,1
1035861,1
1035869,4
1035897,13
1035915,9
1035939,6
1035982,1
1035988,4
1035992,7
1036002,14
1036015,1
1036034,25
1036127,11
1036163,9
1036185,18
1036190,7
1036202,8
1036235,13
1036271,5
1036282,6
1036302,7
1036369,12
1036377,9
1036391,12
1036432,4
1036458,15
1036475,3
1036487,23
1036489,1
1036541,8
1036558,9
1036562,10
1036595,4
1036607,5
1036614,34
1036624,7
1036642,7
1036671,1
1036683,11
1036699,13
1036701,10
1036704,25
1036744,9
1036766,15
1036819,8
1036831,6
1036845,3
1036868,6
1036878,12
1036907,35
1036927,10
1037024,31
1037025,10
1037026,4
1037027,10
1037040,5
1037066,1
1037112,14
1037139,6
1037158,13
1037177,1
1037189,7
1037190,4
1037210,17
1037234,13
1037237,2
1037241,12
1037295,16
1037303,17
1037363,14
1037384,20
1037386,22
1037401,5
1037453,3
1037550,14
1037551,1
1037574,13
1037599,4
1037650,1
1037657,4
1037674,6
1037677,23
1037744,12
1037769,9
1037859,3
1037874,8
1037883,11
1037893,1
1038007,2
1038018,13
1038022,13
1038057,3
1038100,11
1038102,18
1038105,2
1038145,10
1038149,10
1038184,26
1038197,11
1038219,12
1038249,14
1038251,7
1038269,13
1038318,21
1038364,3
1038403,3
1038426,11
1038450,17
1038466,6
1038484,6
1038498,11
1038503,13
1038530,1
1038558,10
1038581,2
1038610,1
1038611,28
1038649,19
1038672,1
1038680,1
1038686,39
1038731,8
1038737,8
1038760,4
1038763,33
1038805,9
1038826,6
1038834,15
1038851,5
1038880,7
1038889,5
1038893,6
1038926,19
1038942,14
1038949,8
1038957,11
1038975,11
1039022,11
1039029,1
1039058,25
1039086,4
1039088,4
1039109,14
1039133,9
1039198,6
1039243,16
1039268,15
1039285,1
1039298,5
1039313,13
1039314,12
1039324,9
1039446,22
1039450,25
1039481,3
1039498,9
1039541,21
1039553,9
1039601,12
1039604,18
1039660,6
1039665,10
1039668,19
1039679,7
1039691,3
1039720,26
1039721,12
1039758,5
1039803,26
1039808,21
1039817,13
1039840,9
1039847,15
1039857,13
1039892,10
1039908,4
1039913,11
1039919,8
1039936,8
1039967,18
1039972,22
1039977,15
1040001,5
1040033,6
1040054,3
1040071,21
1040072,4
1040106,10
1040115,4
1040182,17
1040187,5
1040248,13
1040380,6
1040387,1
1040426,8
1040501,1
1040507,9
1040586,11
1040587,4
1040624,7
1040631,8
1040679,18
1040695,11
1040716,3
1040763,3
1040786,2
1040789,27
1040819,7
1040830,4
1040857,3
1040873,6
1040904,5
1040911,23
1040959,10
1040975,6
1040984,2
1040997,13
1041039,7
1041099,7
1041208,5
1041209,18
1041249,5
1041256,2
1041266,6
1041272,14
1041308,6
1041376,5
1041385,32
1041484,27
1041502,7
1041511,21
1041515,3
1041541,7
1041639,8
1041641,12
1041684,1
1041690,12
1041699,15
1041723,5
1041814,16
1041848,13
1041857,5
1041867,5
1041884,33
1041901,8
1041926,12
1041968,5
1041983,7
1041996,17
1042049,3
1042086,3
1042107,18
1042133,21
1042144,10
1042159,22
1042204,5
1042224,12
1042240,10
1042250,8
1042266,4
1042272,11
1042286,6
1042292,15
1042325,7
1042338,6
1042410,11
1042557,1
1042603,2
1042636,11
1042679,15
1042692,14
1042734,6
1042780,3
1042806,14
1042811,10
1042847,3
1042894,2
1042922,10
1042932,1
1042957,3
1043004,4
1043033,20
1043045,2
1043080,6
1043086,17
1043105,4
1043123,42
1043150,18
1043161,2
1043175,6
1043176,11
1043219,8
1043241,14
1043246,4
1043263,26
1043321,20
1043341,2
1043363,6
1043442,12
1043458,8
1043463,7
1043502,32
1043517,9
1043531,2
1043576,6
1043606,7
1043713,3
1043718,17
1043737,15
1043810,20
1043853,9
1043865,25
1043876,4
1043885,8
1043900,22
1043923,17
1043927,3
1043942,19
1043944,4
1043950,3
1043962,13
1043987,15
1044008,22
1044026,6
1044030,2
1044067,16
1044084,2
1044101,6
1044103,21
1044138,16
1044167,11
1044206,20
1044219,1
1044258,1
1044265,6
1044291,16
1044419,12
1044422,1
1044486,22
1044492,12
1044534,4
1044543,19
1044622,8
1044651,22
1044678,3
1044683,5
1044715,13
1044744,15
1044746,8
1044750,1
1044799,3
1044801,18
1044812,16
1044816,21
1044848,22
1044854,6
1044889,7
1044901,8
1044939,28
1044959,44
1045053,9
1045129,8
1045147,13
1045151,4
1045182,28
1045188,1
1045234,19
1045259,7
1045353,21
1045354,11
1045377,14
1045392,5
1045411,7
1045438,3
1045445,13
1045470,1
1045488,10
1045490,4
1045494,22
1045498,6
1045512,6
1045517,6
1045534,24
1045563,16
1045592,9
1045603,24
1045629,15
1045631,28
1045639,13
1045643,2
1045664,11
1045696,13
1045700,7
1045702,8
1045704,5
1045714,5
1045720,17
1045730,2
1045733,14
1045759,7
1045764,9
1045783,9
1045791,7
1045813,5
1045832,3
1045842,7
1045846,15
1045859,13
1045916,17
1045937,3
1045943,3
1045952,7
1045977,23
1045987,3
1046024,8
1046125,24
1046135,15
1046136,5
1046142,3
1046145,8
1046260,9
1046270,13
1046294,3
1046295,10
1046308,11
1046323,15
1046344,8
1046362,5
1046364,9
1046499,21
1046539,14
1046551,6
1046656,8
1046671,6
1046702,14
1046710,3
1046746,50
1046749,4
1046767,18
1046773,8
1046774,11
1046790,6
1046795,31
1046847,14
1046849,16
1046859,19
1046884,7
1046894,9
1046909,46
1046912,6
1046936,12
1046960,8
1046974,5
1046986,7
1047002,2
1047123,8
1047129,17
1047138,2
1047196,6
1047199,2
1047223,18
1047237,12
1047264,25
1047387,6
1047394,10
1047401,27
1047497,13
1047550,11
1047589,18
1047594,1
1047637,15
1047642,2
1047646,1
1047669,2
1047685,4
1047692,1
1047696,1
1047723,17
1047724,3
1047798,13
1047821,7
1047822,9
1047831,13
1047843,3
1047867,4
1047874,28
1047884,11
1047885,3
1047957,8
1047979,2
1048005,3
1048062,1
1048082,6
1048103,17
1048110,6
1048158,5
1048170,14
1048216,9
1048234,3
1048290,10
1048349,20
1048357,6
1048369,15
1048499,19
1048505,14
1048524,8
1048534,10
1048541,26
1048543,18
1048553,29
1048594,3
1048608,16
1048639,5
1048655,13
1048675,5
1048693,25
1048702,9
1048799,11
1048823,5
1048854,1
1048870,5
1049021,6
1049042,12
1049060,7
1049073,7
1049075,11
1049086,39
1049134,10
1049196,8
1049221,5
1049287,5
1049296,19
1049321,15
1049334,38
1049343,20
1049354,14
1049394,13
1049401,3
1049431,11
1049434,16
1049449,10
1049455,7
1049465,9
1049490,3
1049505,7
1049526,9
1049550,33
1049551,16
1049570,20
1049574,4
1049593,4
1049611,5
1049636,9
1049642,9
1049654,16
1049686,11
1049709,10
1049712,11
1049715,6
1049788,15
1049790,7
1049841,3
1049848,4
1049860,31
1049884,5
1049963,7
1049983,21
1049985,9
1050003,7
1050036,9
1050041,3
1050052,8
1050088,16
1050095,26
1050135,17
1050141,7
1050194,23
1050198,15
1050199,2
1050256,6
1050265,39
1050266,15
1050290,7
1050307,9
1050316,17
1050351,4
1050355,16
1050357,10
1050378,17
1050388,8
1050422,9
1050434,5
1050475,20
1050494,9
1050534,1
1050549,14
1050551,8
1050621,17
1050636,7
1050637,5
1050653,16
1050686,11
1050688,12
1050693,1
1050702,2
1050743,16
1050768,14
1050784,8
1050787,6
1050799,5
1050843,10
1050851,10
1050879,15
1050933,14
1050939,8
1050963,11
1050967,13
1050970,4
1051004,7
1051029,8
1051057,6
1051121,35
1051164,12
1051234,6
1051304,15
1051311,15
1051349,11
1051438,14
1051449,19
1051536,23
1051539,11
1051544,20
1051553,13
1051559,12
1051563,22
1051579,5
1051601,37
1051630,10
1051644,1
1051648,21
1051665,1
1051676,38
1051692,20
1051714,4
1051730,1
1051784,8
1051831,38
1051870,52
1051904,2
1051918,1
1051939,19
1051979,14
1051995,10
1052067,2
1052070,29
1052085,10
1052093,18
1052119,20
1052120,10
1052134,16
1052141,4
1052171,8
1052185,5
1052186,20
1052197,28
1052239,2
1052280,10
1052291,9
1052375,5
1052398,2
1052415,1
1052430,8
1052456,14
1052463,12
1052509,6
1052599,11
1052606,11
1052607,6
1052623,13
1052648,8
1052649,14
1052691,30
1052714,28
1052720,25
1052731,8
1052772,17
1052833,2
1052838,6
1052844,8
1052847,3
1052910,12
1052958,12
1052960,16
1053033,17
1053059,4
1053077,5
1053134,13
1053203,21
1053214,6
1053229,6
1053253,1
1053278,32
1053293,19
1053313,1
1053323,14
1053355,16
1053390,7
1053392,8
1053427,8
1053433,7
1053479,2
1053485,5
1053535,42
1053581,2
1053589,1
1053612,19
1053630,29
1053680,8
1053709,7
1053737,12
1053748,1
1053774,5
1053807,6
1053825,7
1053846,23
1053851,8
1053881,4
1053913,3
1053959,26
1053974,6
1053990,10
1054004,15
1054014,15
1054032,27
1054088,5
1054114,2
1054115,8
1054126,10
1054201,4
1054203,22
1054224,8
1054273,5
1054275,7
1054283,13
1054308,16
1054312,2
1054333,5
1054349,2
1054384,5
1054417,7
1054455,22
1054500,1
1054567,17
1054607,5
1054621,6
1054639,3
1054681,13
1054683,16
1054685,5
1054687,9
1054727,12
1054797,8
1054848,2
1054866,6
1054885,8
1054889,19
1054904,9
1054935,5
1054953,18
1054984,17
1054992,18
1055000,3
1055033,5
1055060,2
1055080,3
1055108,10
1055130,4
1055208,3
1055231,5
1055253,8
1055255,2
1055288,16
1055300,3
1055310,13
1055343,9
1055421,35
1055427,7
1055435,20
1055460,7
1055516,7
1055532,5
1055548,12
1055552,4
1055579,8
1055636,12
1055667,4
1055742,10
1055786,6
1055810,19
1055817,11
1055831,12
1055847,35
1055865,6
1055872,16
1055888,8
1055898,5
1055931,3
1055954,5
1055970,4
1055975,19
1056005,25
1056027,6
1056049,14
1056105,21
1056108,2
1056139,12
1056167,5
1056182,12
1056230,8
1056259,15
1056305,1
1056309,15
1056316,20
1056320,23
1056334,10
1056413,13
1056418,9
1056436,16
1056524,5
1056540,18
1056575,33
1056616,5
1056653,26
1056669,16
1056710,9
1056749,19
1056800,2
1056854,5
1056882,23
1056930,7
1056952,2
1056959,1
1056980,7
1056985,5
1057003,8
1057012,14
1057023,8
1057030,15
1057034,2
1057036,21
1057103,16
1057107,8
1057127,13
1057153,2
1057177,6
1057179,8
1057224,1
1057228,10
1057242,9
1057270,20
1057303,4
1057340,16
1057379,9
1057406,1
1057462,6
1057536,2
1057562,9
1057567,10
1057570,16
1057589,6
1057617,1
1057693,9
1057769,13
1057795,8
1057798,13
1057806,2
1057826,13
1057888,4
1057908,6
1057937,19
1057939,4
1057964,5
1057992,13
1058061,20
1058079,4
1058143,38
1058163,12
1058164,3
1058230,11
1058267,6
1058276,6
1058279,3
1058343,12
1058459,13
1058471,3
1058493,29
1058497,14
1058616,8
1058636,10
1058645,13
1058662,10
1058673,14
1058685,3
1058748,6
1058753,23
1058818,6
1058825,5
1058833,26
1058847,15
1058852,10
1058860,8
1058867,10
1058934,31
1058952,2
1058977,7
1058980,3
1058996,22
1058997,8
1059014,7
1059039,17
1059077,4
1059140,6
1059246,25
1059253,8
1059319,1
1059331,18
1059384,30
1059442,24
1059445,4
1059471,27
1059486,1
1059499,26
1059507,3
1059535,13
1059608,9
1059637,3
1059651,8
1059711,10
1059715,9
1059725,16
1059750,12
1059761,5
1059779,4
1059823,4
1059832,3
1059839,16
1059881,2
1059898,18
1059936,2
1059961,38
1059973,4
1060022,4
1060026,12
1060038,7
1060050,21
1060081,10
1060133,16
1060164,4
1060237,11
1060341,4
1060362,7
1060370,8
1060395,24
1060434,4
1060474,12
1060479,7
1060499,23
1060507,12
1060516,9
1060550,18
1060589,8
1060601,12
1060650,10
1060668,4
1060684,8
1060743,16
1060838,6
1060844,21
1060865,16
1060889,11
1060900,6
1060938,25
1060978,6
1060991,16
1061016,8
1061050,8
1061057,17
1061062,10
1061068,4
1061075,35
1061104,14
1061118,5
1061120,5
1061121,2
1061137,12
1061173,3
1061210,7
1061241,4
1061284,8
1061289,7
1061320,16
1061358,11
1061373,4
1061390,11
1061422,6
1061430,6
1061440,17
1061449,5
1061451,9
1061452,8
1061478,10
1061501,3
1061507,8
1061512,17
